,val,err,aerr,conv,env,repeat,target,edge
856,51.23,0.81,0.84,0.6,complex,1,ptp1b,edge_23486_23479
857,13.54,0.41,0.4,-0.04,complex,1,ptp1b,edge_23486_23485
858,55.38,0.37,0.46,0.06,complex,1,ptp1b,edge_20667_2qbp_23479
859,-38.79,0.43,0.48,0.11,complex,1,ptp1b,edge_20667_2qbp_23482
861,18.93,0.29,0.29,-0.03,complex,1,ptp1b,edge_20667_2qbp_23485
862,6.04,0.39,0.55,0.42,complex,1,ptp1b,edge_20667_2qbp_23486
863,-13.59,0.38,0.33,-0.23,complex,1,ptp1b,edge_20669_2qbr_23466
864,-95.47,0.22,0.19,0.03,complex,1,ptp1b,edge_20669_2qbr_23472
865,-3.95,0.58,0.56,-0.05,complex,1,ptp1b,edge_20670_2qbs_23466
866,-21.93,0.16,0.18,0.13,complex,1,ptp1b,edge_20670_2qbs_23477
867,-41.87,0.26,0.2,-0.17,complex,1,ptp1b,edge_20670_2qbs_23479
868,-134.49,0.34,0.48,0.45,complex,1,ptp1b,edge_20670_2qbs_23482
869,-79.9,0.55,0.5,-0.14,complex,1,ptp1b,edge_20670_2qbs_23483
870,14.3,0.29,0.28,-0.11,complex,1,ptp1b,edge_20670_2qbs_23330_2qbq
871,-0.12,0.39,0.36,-0.1,complex,2,ptp1b,edge_23466_23475
872,-15.31,0.19,0.18,-0.05,complex,2,ptp1b,edge_23467_23466
873,-26.51,0.26,0.25,0.05,complex,2,ptp1b,edge_23467_23468
874,-1.45,0.29,0.3,-0.03,complex,2,ptp1b,edge_23467_23469
875,-61.72,0.3,0.37,0.23,complex,2,ptp1b,edge_23467_23470
876,14.54,0.24,0.22,-0.04,complex,2,ptp1b,edge_23467_23473
878,-15.39,0.21,0.29,0.35,complex,2,ptp1b,edge_23467_23475
879,-5.61,0.67,0.65,0.06,complex,2,ptp1b,edge_23467_23476
880,-105.56,0.43,0.41,0.01,complex,2,ptp1b,edge_23469_23472
881,-10.75,0.36,0.51,0.38,complex,2,ptp1b,edge_23469_20669_2qbr
882,28.72,0.33,0.33,-0.02,complex,2,ptp1b,edge_23471_23466
883,11.73,0.28,0.25,-0.09,complex,2,ptp1b,edge_23471_23468
884,-20.75,0.28,0.22,-0.16,complex,2,ptp1b,edge_23471_23470
885,-16.49,0.16,0.17,0.13,complex,2,ptp1b,edge_23473_20669_2qbr
886,-14.85,0.5,0.5,-0.06,complex,2,ptp1b,edge_23474_23466
888,14.19,0.5,0.93,0.78,complex,2,ptp1b,edge_23477_23466
889,29.68,0.38,0.68,0.71,complex,2,ptp1b,edge_23477_23467
890,-20.0,0.26,0.32,0.17,complex,2,ptp1b,edge_23477_23479
891,-113.87,0.35,0.4,0.07,complex,2,ptp1b,edge_23477_23482
893,35.78,0.41,0.51,0.04,complex,2,ptp1b,edge_23477_23330_2qbq
896,93.43,0.41,0.44,0.08,complex,2,ptp1b,edge_23482_23479
897,58.1,0.48,0.52,0.01,complex,2,ptp1b,edge_23482_23485
898,44.07,0.53,0.49,0.04,complex,2,ptp1b,edge_23482_23486
899,31.88,0.54,0.6,0.33,complex,2,ptp1b,edge_23483_23479
902,12.85,0.31,0.49,0.57,complex,2,ptp1b,edge_23484_23485
906,12.96,0.24,0.29,0.11,complex,2,ptp1b,edge_23486_23485
908,-38.96,0.53,0.37,-0.32,complex,2,ptp1b,edge_20667_2qbp_23482
910,16.71,0.25,0.23,-0.08,complex,2,ptp1b,edge_20667_2qbp_23485
911,7.79,0.26,0.24,-0.13,complex,2,ptp1b,edge_20667_2qbp_23486
912,-12.52,0.32,0.31,0.05,complex,2,ptp1b,edge_20669_2qbr_23466
913,-94.12,0.32,0.24,-0.4,complex,2,ptp1b,edge_20669_2qbr_23472
915,-21.35,0.3,0.24,-0.18,complex,2,ptp1b,edge_20670_2qbs_23477
916,-41.51,0.44,0.35,-0.21,complex,2,ptp1b,edge_20670_2qbs_23479
917,-136.82,0.3,0.73,0.72,complex,2,ptp1b,edge_20670_2qbs_23482
919,14.0,0.19,0.17,-0.15,complex,2,ptp1b,edge_20670_2qbs_23330_2qbq
920,-1.18,0.4,0.49,0.11,complex,3,ptp1b,edge_23466_23475
921,-14.54,0.32,0.25,-0.14,complex,3,ptp1b,edge_23467_23466
922,-26.95,0.23,0.27,0.0,complex,3,ptp1b,edge_23467_23468
923,-3.76,0.43,0.47,0.12,complex,3,ptp1b,edge_23467_23469
924,-65.41,0.46,0.89,0.77,complex,3,ptp1b,edge_23467_23470
925,13.85,0.35,0.33,-0.1,complex,3,ptp1b,edge_23467_23473
927,-14.7,0.2,0.21,-0.07,complex,3,ptp1b,edge_23467_23475
928,-4.5,0.59,0.68,0.25,complex,3,ptp1b,edge_23467_23476
929,-105.26,0.32,0.52,0.34,complex,3,ptp1b,edge_23469_23472
930,-9.62,0.2,0.28,0.18,complex,3,ptp1b,edge_23469_20669_2qbr
931,28.54,0.31,0.57,0.66,complex,3,ptp1b,edge_23471_23466
932,12.14,0.2,0.22,0.22,complex,3,ptp1b,edge_23471_23468
933,-21.66,0.35,0.28,-0.18,complex,3,ptp1b,edge_23471_23470
934,-17.48,0.19,0.23,-0.02,complex,3,ptp1b,edge_23473_20669_2qbr
936,-11.34,1.16,0.77,-0.0,complex,3,ptp1b,edge_23476_23466
938,28.28,0.23,0.58,0.73,complex,3,ptp1b,edge_23477_23467
939,-20.21,0.22,0.28,0.15,complex,3,ptp1b,edge_23477_23479
940,-114.65,0.36,0.52,0.47,complex,3,ptp1b,edge_23477_23482
941,-57.91,1.01,0.76,-0.53,complex,3,ptp1b,edge_23477_23483
942,35.08,0.45,0.33,-0.32,complex,3,ptp1b,edge_23477_23330_2qbq
945,94.22,0.32,0.4,0.07,complex,3,ptp1b,edge_23482_23479
946,56.76,0.36,0.88,0.79,complex,3,ptp1b,edge_23482_23485
947,45.03,0.56,0.5,-0.21,complex,3,ptp1b,edge_23482_23486
948,30.84,0.37,0.45,0.2,complex,3,ptp1b,edge_23483_23479
951,13.4,0.83,0.73,-0.29,complex,3,ptp1b,edge_23484_23485
955,11.95,0.38,0.3,-0.2,complex,3,ptp1b,edge_23486_23485
956,54.57,0.52,0.63,0.21,complex,3,ptp1b,edge_20667_2qbp_23479
957,-38.35,0.36,0.44,0.27,complex,3,ptp1b,edge_20667_2qbp_23482
959,19.46,0.35,0.43,0.2,complex,3,ptp1b,edge_20667_2qbp_23485
960,6.54,0.44,0.34,-0.29,complex,3,ptp1b,edge_20667_2qbp_23486
962,-92.07,0.42,0.47,0.18,complex,3,ptp1b,edge_20669_2qbr_23472
963,-4.06,0.3,0.56,0.54,complex,3,ptp1b,edge_20670_2qbs_23466
964,-21.27,0.18,0.2,0.06,complex,3,ptp1b,edge_20670_2qbs_23477
965,-42.38,0.23,0.24,0.14,complex,3,ptp1b,edge_20670_2qbs_23479
966,-135.68,0.4,0.34,-0.13,complex,3,ptp1b,edge_20670_2qbs_23482
967,-78.76,0.35,0.58,0.57,complex,3,ptp1b,edge_20670_2qbs_23483
968,13.83,0.3,0.29,-0.06,complex,3,ptp1b,edge_20670_2qbs_23330_2qbq
969,0.92,0.17,0.17,-0.09,water,1,ptp1b,edge_23466_23475
970,-14.73,0.1,0.13,0.12,water,1,ptp1b,edge_23467_23466
971,-26.63,0.11,0.13,0.01,water,1,ptp1b,edge_23467_23468
972,-2.62,0.2,0.2,0.07,water,1,ptp1b,edge_23467_23469
973,-62.05,0.17,0.23,0.25,water,1,ptp1b,edge_23467_23470
974,14.64,0.23,0.21,-0.11,water,1,ptp1b,edge_23467_23473
975,4.15,0.33,0.31,-0.14,water,1,ptp1b,edge_23467_23474
976,-14.02,0.17,0.19,0.14,water,1,ptp1b,edge_23467_23475
977,-3.55,0.37,0.49,0.23,water,1,ptp1b,edge_23467_23476
978,-104.38,0.16,0.25,0.35,water,1,ptp1b,edge_23469_23472
979,-9.89,0.2,0.17,-0.16,water,1,ptp1b,edge_23469_20669_2qbr
980,29.0,0.17,0.18,-0.04,water,1,ptp1b,edge_23471_23466
981,12.6,0.15,0.14,0.1,water,1,ptp1b,edge_23471_23468
982,-20.74,0.18,0.26,0.42,water,1,ptp1b,edge_23471_23470
983,-17.76,0.14,0.15,0.01,water,1,ptp1b,edge_23473_20669_2qbr
984,-14.44,0.54,0.45,-0.26,water,1,ptp1b,edge_23474_23466
985,-11.08,0.29,0.76,0.79,water,1,ptp1b,edge_23476_23466
986,13.46,0.21,0.23,0.09,water,1,ptp1b,edge_23477_23466
987,28.5,0.13,0.15,0.05,water,1,ptp1b,edge_23477_23467
988,-20.28,0.17,0.16,-0.04,water,1,ptp1b,edge_23477_23479
989,-112.72,0.3,0.32,-0.19,water,1,ptp1b,edge_23477_23482
990,-57.95,0.25,0.21,-0.15,water,1,ptp1b,edge_23477_23483
991,37.16,0.17,0.17,-0.03,water,1,ptp1b,edge_23477_23330_2qbq
994,93.73,0.21,0.26,0.2,water,1,ptp1b,edge_23482_23479
995,56.78,0.23,0.23,0.03,water,1,ptp1b,edge_23482_23485
996,46.27,0.22,0.25,0.08,water,1,ptp1b,edge_23482_23486
997,31.84,0.38,0.33,-0.16,water,1,ptp1b,edge_23483_23479
998,49.93,0.3,0.45,0.35,water,1,ptp1b,edge_23484_23479
999,-43.76,0.22,0.25,0.0,water,1,ptp1b,edge_23484_23482
1000,13.18,0.16,0.17,0.06,water,1,ptp1b,edge_23484_23485
1001,3.06,0.13,0.15,0.13,water,1,ptp1b,edge_23484_23486
1002,37.39,0.39,0.39,-0.15,water,1,ptp1b,edge_23485_23479
1003,46.79,0.29,0.28,-0.22,water,1,ptp1b,edge_23486_23479
1004,10.61,0.16,0.17,0.07,water,1,ptp1b,edge_23486_23485
1005,54.83,0.24,0.46,0.65,water,1,ptp1b,edge_20667_2qbp_23479
1006,-38.87,0.26,0.23,-0.07,water,1,ptp1b,edge_20667_2qbp_23482
1007,4.57,0.19,0.21,0.07,water,1,ptp1b,edge_20667_2qbp_23484
1008,17.97,0.13,0.15,0.08,water,1,ptp1b,edge_20667_2qbp_23485
1009,7.33,0.14,0.15,0.05,water,1,ptp1b,edge_20667_2qbp_23486
1010,-12.96,0.23,0.21,-0.07,water,1,ptp1b,edge_20669_2qbr_23466
1011,-91.99,0.16,0.17,0.07,water,1,ptp1b,edge_20669_2qbr_23472
1012,-4.47,0.28,0.26,-0.04,water,1,ptp1b,edge_20670_2qbs_23466
1013,-22.07,0.12,0.15,0.11,water,1,ptp1b,edge_20670_2qbs_23477
1014,-42.5,0.12,0.14,0.05,water,1,ptp1b,edge_20670_2qbs_23479
1015,-135.24,0.17,0.19,0.08,water,1,ptp1b,edge_20670_2qbs_23482
1016,-79.55,0.2,0.26,0.24,water,1,ptp1b,edge_20670_2qbs_23483
1017,14.77,0.14,0.15,0.02,water,1,ptp1b,edge_20670_2qbs_23330_2qbq
1018,1.15,0.17,0.2,0.11,water,2,ptp1b,edge_23466_23475
1019,-14.35,0.14,0.14,-0.05,water,2,ptp1b,edge_23467_23466
1020,-26.55,0.13,0.14,0.04,water,2,ptp1b,edge_23467_23468
1021,-2.41,0.15,0.16,0.16,water,2,ptp1b,edge_23467_23469
1022,-61.93,0.25,0.2,-0.17,water,2,ptp1b,edge_23467_23470
1023,14.3,0.21,0.21,0.05,water,2,ptp1b,edge_23467_23473
1024,3.55,0.31,0.46,0.35,water,2,ptp1b,edge_23467_23474
1025,-13.92,0.19,0.17,-0.02,water,2,ptp1b,edge_23467_23475
1026,-2.54,0.3,0.42,0.43,water,2,ptp1b,edge_23467_23476
1027,-104.43,0.23,0.23,-0.1,water,2,ptp1b,edge_23469_23472
1028,-10.0,0.14,0.16,-0.0,water,2,ptp1b,edge_23469_20669_2qbr
1029,29.6,0.2,0.18,-0.03,water,2,ptp1b,edge_23471_23466
1030,12.45,0.19,0.16,-0.11,water,2,ptp1b,edge_23471_23468
1031,-21.36,0.22,0.22,0.06,water,2,ptp1b,edge_23471_23470
1032,-17.35,0.13,0.14,0.03,water,2,ptp1b,edge_23473_20669_2qbr
1033,-13.87,0.29,0.21,-0.21,water,2,ptp1b,edge_23474_23466
1034,-12.1,0.6,0.64,0.07,water,2,ptp1b,edge_23476_23466
1035,13.63,0.22,0.21,-0.12,water,2,ptp1b,edge_23477_23466
1036,28.45,0.13,0.16,0.05,water,2,ptp1b,edge_23477_23467
1037,-20.23,0.14,0.16,0.08,water,2,ptp1b,edge_23477_23479
1038,-111.3,0.21,0.46,0.65,water,2,ptp1b,edge_23477_23482
1039,-57.74,0.28,0.31,0.18,water,2,ptp1b,edge_23477_23483
1040,37.22,0.15,0.15,-0.01,water,2,ptp1b,edge_23477_23330_2qbq
1043,94.07,0.27,0.25,-0.06,water,2,ptp1b,edge_23482_23479
1044,57.21,0.19,0.19,-0.02,water,2,ptp1b,edge_23482_23485
1045,46.43,0.21,0.22,0.13,water,2,ptp1b,edge_23482_23486
1046,31.75,0.32,0.28,-0.22,water,2,ptp1b,edge_23483_23479
1047,49.24,0.25,0.62,0.72,water,2,ptp1b,edge_23484_23479
1048,-43.67,0.29,0.28,-0.07,water,2,ptp1b,edge_23484_23482
1049,12.6,0.22,0.19,-0.03,water,2,ptp1b,edge_23484_23485
1050,2.89,0.17,0.16,-0.12,water,2,ptp1b,edge_23484_23486
1051,37.48,0.3,0.29,0.06,water,2,ptp1b,edge_23485_23479
1052,48.07,0.28,0.4,0.41,water,2,ptp1b,edge_23486_23479
1053,10.64,0.14,0.14,0.04,water,2,ptp1b,edge_23486_23485
1054,54.61,0.4,0.47,0.12,water,2,ptp1b,edge_20667_2qbp_23479
1055,-38.34,0.22,0.23,-0.07,water,2,ptp1b,edge_20667_2qbp_23482
1056,4.71,0.18,0.19,0.02,water,2,ptp1b,edge_20667_2qbp_23484
1057,18.07,0.13,0.15,0.05,water,2,ptp1b,edge_20667_2qbp_23485
1058,7.28,0.17,0.16,-0.04,water,2,ptp1b,edge_20667_2qbp_23486
1059,-13.1,0.23,0.22,-0.04,water,2,ptp1b,edge_20669_2qbr_23466
1060,-92.38,0.14,0.17,0.13,water,2,ptp1b,edge_20669_2qbr_23472
1061,-4.49,0.23,0.24,0.1,water,2,ptp1b,edge_20670_2qbs_23466
1062,-21.96,0.14,0.13,-0.06,water,2,ptp1b,edge_20670_2qbs_23477
1063,-42.53,0.16,0.15,-0.06,water,2,ptp1b,edge_20670_2qbs_23479
1064,-136.11,0.16,0.17,0.07,water,2,ptp1b,edge_20670_2qbs_23482
1065,-79.56,0.23,0.24,-0.0,water,2,ptp1b,edge_20670_2qbs_23483
1066,14.34,0.15,0.15,-0.07,water,2,ptp1b,edge_20670_2qbs_23330_2qbq
1067,0.94,0.24,0.22,-0.17,water,3,ptp1b,edge_23466_23475
1068,-14.64,0.15,0.14,0.03,water,3,ptp1b,edge_23467_23466
1069,-26.81,0.14,0.15,0.1,water,3,ptp1b,edge_23467_23468
1070,-2.35,0.17,0.19,0.11,water,3,ptp1b,edge_23467_23469
1071,-62.13,0.22,0.23,0.0,water,3,ptp1b,edge_23467_23470
1072,13.98,0.23,0.2,-0.13,water,3,ptp1b,edge_23467_23473
1073,2.55,0.32,0.34,-0.09,water,3,ptp1b,edge_23467_23474
1074,-13.88,0.17,0.18,0.03,water,3,ptp1b,edge_23467_23475
1076,-104.32,0.29,0.25,-0.18,water,3,ptp1b,edge_23469_23472
1077,-9.93,0.12,0.15,0.06,water,3,ptp1b,edge_23469_20669_2qbr
1078,28.81,0.16,0.19,0.18,water,3,ptp1b,edge_23471_23466
1079,12.47,0.15,0.12,-0.06,water,3,ptp1b,edge_23471_23468
1080,-21.5,0.18,0.21,0.12,water,3,ptp1b,edge_23471_23470
1081,-18.05,0.12,0.14,0.09,water,3,ptp1b,edge_23473_20669_2qbr
1082,-14.76,0.34,0.45,0.15,water,3,ptp1b,edge_23474_23466
1083,-10.69,0.36,0.72,0.71,water,3,ptp1b,edge_23476_23466
1084,13.31,0.22,0.23,0.07,water,3,ptp1b,edge_23477_23466
1085,28.43,0.2,0.19,-0.08,water,3,ptp1b,edge_23477_23467
1086,-19.98,0.17,0.17,-0.05,water,3,ptp1b,edge_23477_23479
1087,-113.37,0.17,0.18,-0.0,water,3,ptp1b,edge_23477_23482
1088,-58.14,0.24,0.27,0.17,water,3,ptp1b,edge_23477_23483
1089,37.67,0.14,0.16,0.0,water,3,ptp1b,edge_23477_23330_2qbq
1092,94.04,0.23,0.22,-0.09,water,3,ptp1b,edge_23482_23479
1093,56.35,0.21,0.22,-0.0,water,3,ptp1b,edge_23482_23485
1094,45.6,0.21,0.23,0.1,water,3,ptp1b,edge_23482_23486
1095,31.87,0.23,0.25,0.05,water,3,ptp1b,edge_23483_23479
1096,49.46,0.42,0.53,0.33,water,3,ptp1b,edge_23484_23479
1097,-43.9,0.33,0.29,-0.02,water,3,ptp1b,edge_23484_23482
1098,12.82,0.18,0.18,-0.05,water,3,ptp1b,edge_23484_23485
1099,2.69,0.15,0.18,0.0,water,3,ptp1b,edge_23484_23486
1100,37.52,0.33,0.39,0.03,water,3,ptp1b,edge_23485_23479
1101,48.23,0.25,0.37,0.38,water,3,ptp1b,edge_23486_23479
1102,10.57,0.17,0.16,0.04,water,3,ptp1b,edge_23486_23485
1103,54.84,0.32,0.34,0.1,water,3,ptp1b,edge_20667_2qbp_23479
1104,-39.4,0.2,0.2,0.08,water,3,ptp1b,edge_20667_2qbp_23482
1105,4.74,0.15,0.18,0.1,water,3,ptp1b,edge_20667_2qbp_23484
1106,18.12,0.12,0.14,0.04,water,3,ptp1b,edge_20667_2qbp_23485
1107,7.15,0.15,0.15,0.02,water,3,ptp1b,edge_20667_2qbp_23486
1108,-13.39,0.23,0.18,-0.14,water,3,ptp1b,edge_20669_2qbr_23466
1109,-92.25,0.18,0.19,0.07,water,3,ptp1b,edge_20669_2qbr_23472
1110,-4.87,0.19,0.22,0.13,water,3,ptp1b,edge_20670_2qbs_23466
1111,-22.53,0.11,0.14,0.14,water,3,ptp1b,edge_20670_2qbs_23477
1112,-42.64,0.15,0.14,0.05,water,3,ptp1b,edge_20670_2qbs_23479
1113,-135.33,0.19,0.21,-0.04,water,3,ptp1b,edge_20670_2qbs_23482
1114,-79.92,0.22,0.25,0.03,water,3,ptp1b,edge_20670_2qbs_23483
1115,14.77,0.14,0.14,-0.0,water,3,ptp1b,edge_20670_2qbs_23330_2qbq
1116,-2.21,0.24,0.22,-0.0,complex,1,galectin,edge_02_ligOMe_05_ligOEt
1117,17.54,0.23,0.29,0.24,complex,1,galectin,edge_07_ligOH_02_ligOMe
1118,5.14,0.18,0.22,0.23,complex,1,galectin,edge_07_ligOH_01_ligF
1119,4.89,0.2,0.21,0.1,complex,1,galectin,edge_03_ligNHMe_02_ligOMe
1120,19.05,0.19,0.2,0.06,complex,1,galectin,edge_03_ligNHMe_04_ligNMe2
1121,-34.95,0.36,0.44,0.31,complex,1,galectin,edge_04_ligNMe2_08_ligNH2
1122,-10.85,0.41,0.33,-0.23,complex,1,galectin,edge_06_ligPyr_01_ligF
1123,-2.06,0.18,0.19,0.08,complex,2,galectin,edge_02_ligOMe_05_ligOEt
1124,17.54,0.21,0.17,-0.18,complex,2,galectin,edge_07_ligOH_02_ligOMe
1125,5.14,0.17,0.16,-0.05,complex,2,galectin,edge_07_ligOH_01_ligF
1126,5.29,0.23,0.21,-0.02,complex,2,galectin,edge_03_ligNHMe_02_ligOMe
1127,19.6,0.22,0.21,-0.17,complex,2,galectin,edge_03_ligNHMe_04_ligNMe2
1128,-33.14,0.41,0.42,0.08,complex,2,galectin,edge_04_ligNMe2_08_ligNH2
1129,-11.27,0.48,0.4,-0.11,complex,2,galectin,edge_06_ligPyr_01_ligF
1130,-2.12,0.26,0.23,-0.07,complex,3,galectin,edge_02_ligOMe_05_ligOEt
1131,17.45,0.19,0.2,0.07,complex,3,galectin,edge_07_ligOH_02_ligOMe
1132,6.09,0.15,0.19,0.28,complex,3,galectin,edge_07_ligOH_01_ligF
1133,4.31,0.19,0.18,-0.06,complex,3,galectin,edge_03_ligNHMe_02_ligOMe
1134,19.71,0.22,0.24,0.12,complex,3,galectin,edge_03_ligNHMe_04_ligNMe2
1135,-34.84,0.36,0.28,-0.3,complex,3,galectin,edge_04_ligNMe2_08_ligNH2
1136,-11.44,0.26,0.3,0.13,complex,3,galectin,edge_06_ligPyr_01_ligF
1137,-2.7,0.16,0.15,-0.08,water,1,galectin,edge_02_ligOMe_05_ligOEt
1138,16.73,0.14,0.14,0.12,water,1,galectin,edge_07_ligOH_02_ligOMe
1139,4.48,0.12,0.13,0.05,water,1,galectin,edge_07_ligOH_01_ligF
1140,6.13,0.16,0.13,-0.17,water,1,galectin,edge_03_ligNHMe_02_ligOMe
1141,18.48,0.15,0.15,-0.0,water,1,galectin,edge_03_ligNHMe_04_ligNMe2
1142,-33.84,0.18,0.18,0.04,water,1,galectin,edge_04_ligNMe2_08_ligNH2
1143,-9.51,0.17,0.2,0.18,water,1,galectin,edge_06_ligPyr_01_ligF
1144,-2.87,0.13,0.14,0.01,water,2,galectin,edge_02_ligOMe_05_ligOEt
1145,16.83,0.14,0.16,0.1,water,2,galectin,edge_07_ligOH_02_ligOMe
1146,4.86,0.15,0.15,0.06,water,2,galectin,edge_07_ligOH_01_ligF
1147,5.59,0.15,0.15,-0.08,water,2,galectin,edge_03_ligNHMe_02_ligOMe
1148,18.49,0.15,0.15,0.0,water,2,galectin,edge_03_ligNHMe_04_ligNMe2
1149,-33.71,0.16,0.16,0.09,water,2,galectin,edge_04_ligNMe2_08_ligNH2
1150,-9.33,0.15,0.17,-0.01,water,2,galectin,edge_06_ligPyr_01_ligF
1151,-3.23,0.12,0.14,0.15,water,3,galectin,edge_02_ligOMe_05_ligOEt
1152,16.8,0.15,0.16,-0.05,water,3,galectin,edge_07_ligOH_02_ligOMe
1153,4.72,0.13,0.15,0.05,water,3,galectin,edge_07_ligOH_01_ligF
1154,5.78,0.15,0.15,0.05,water,3,galectin,edge_03_ligNHMe_02_ligOMe
1155,18.46,0.13,0.15,0.11,water,3,galectin,edge_03_ligNHMe_04_ligNMe2
1156,-33.71,0.18,0.16,-0.09,water,3,galectin,edge_04_ligNMe2_08_ligNH2
1157,-9.72,0.21,0.19,-0.05,water,3,galectin,edge_06_ligPyr_01_ligF
1158,0.4,0.08,0.09,0.08,complex,1,cdk2,edge_22_1h1r
1159,121.0,0.19,0.28,0.45,complex,1,cdk2,edge_1h1s_1oiy
1160,131.76,0.38,0.39,-0.03,complex,1,cdk2,edge_1oiu_26
1161,-1.03,0.14,0.16,0.04,complex,1,cdk2,edge_26_1h1q
1162,-0.64,0.18,0.21,0.13,complex,1,cdk2,edge_17_1h1q
1163,37.08,0.17,0.22,0.21,complex,1,cdk2,edge_1oiy_1oi9
1164,67.02,0.17,0.23,0.17,complex,1,cdk2,edge_29_26
1165,160.46,0.24,0.19,-0.26,complex,1,cdk2,edge_1h1s_26
1166,111.55,0.21,0.15,-0.22,complex,1,cdk2,edge_28_26
1167,-16.4,0.1,0.12,0.1,complex,1,cdk2,edge_17_21
1168,87.89,0.32,0.3,-0.07,complex,1,cdk2,edge_28_31
1169,-11.65,0.25,0.38,0.38,complex,1,cdk2,edge_1h1r_1oi9
1170,-12.02,0.08,0.08,0.04,complex,1,cdk2,edge_1h1r_21
1171,61.86,0.2,0.2,0.03,complex,1,cdk2,edge_30_26
1172,-161.73,0.18,0.27,0.32,complex,1,cdk2,edge_1oiy_32
1173,-4.74,0.1,0.1,0.09,complex,1,cdk2,edge_17_22
1174,-15.6,0.2,0.29,0.3,complex,1,cdk2,edge_26_1oi9
1175,-26.73,0.29,0.23,-0.19,complex,1,cdk2,edge_1oiy_29
1176,8.44,0.16,0.13,-0.08,complex,1,cdk2,edge_1oiy_31
1177,-179.96,0.41,0.37,-0.05,complex,1,cdk2,edge_31_32
1178,12.42,0.13,0.24,0.49,complex,1,cdk2,edge_1oi9_20
1179,2.3,0.1,0.09,-0.16,complex,1,cdk2,edge_20_1h1q
1180,51.82,0.22,0.22,0.05,complex,1,cdk2,edge_1oiy_1h1q
1181,131.03,0.22,0.25,0.02,complex,1,cdk2,edge_1oiu_1h1q
1182,39.4,0.12,0.17,0.22,complex,1,cdk2,edge_30_31
1183,-0.24,0.1,0.12,0.31,complex,2,cdk2,edge_22_1h1r
1184,121.01,0.17,0.22,0.25,complex,2,cdk2,edge_1h1s_1oiy
1185,131.17,0.3,0.3,0.06,complex,2,cdk2,edge_1oiu_26
1186,-0.37,0.11,0.09,-0.14,complex,2,cdk2,edge_26_1h1q
1187,0.3,0.13,0.11,-0.1,complex,2,cdk2,edge_17_1h1q
1188,36.79,0.2,0.21,-0.02,complex,2,cdk2,edge_1oiy_1oi9
1189,67.35,0.23,0.26,0.16,complex,2,cdk2,edge_29_26
1190,159.2,0.22,0.34,0.37,complex,2,cdk2,edge_1h1s_26
1191,113.97,0.25,0.23,-0.07,complex,2,cdk2,edge_28_26
1192,-16.55,0.12,0.13,-0.04,complex,2,cdk2,edge_17_21
1194,-10.63,0.2,0.19,-0.01,complex,2,cdk2,edge_1h1r_1oi9
1195,-12.18,0.09,0.1,0.11,complex,2,cdk2,edge_1h1r_21
1196,64.15,0.2,0.16,-0.22,complex,2,cdk2,edge_30_26
1197,-162.32,0.39,0.38,0.09,complex,2,cdk2,edge_1oiy_32
1198,-3.94,0.08,0.07,-0.31,complex,2,cdk2,edge_17_22
1199,-15.85,0.23,0.35,0.44,complex,2,cdk2,edge_26_1oi9
1200,-26.61,0.23,0.45,0.54,complex,2,cdk2,edge_1oiy_29
1201,7.88,0.18,0.16,-0.16,complex,2,cdk2,edge_1oiy_31
1202,-180.51,0.43,0.76,0.66,complex,2,cdk2,edge_31_32
1203,13.13,0.23,0.31,0.36,complex,2,cdk2,edge_1oi9_20
1204,1.63,0.15,0.15,-0.09,complex,2,cdk2,edge_20_1h1q
1205,53.05,0.17,0.15,-0.05,complex,2,cdk2,edge_1oiy_1h1q
1206,130.91,0.39,0.32,-0.23,complex,2,cdk2,edge_1oiu_1h1q
1207,39.21,0.12,0.14,0.14,complex,2,cdk2,edge_30_31
1208,0.38,0.09,0.07,-0.16,complex,3,cdk2,edge_22_1h1r
1209,121.15,0.32,0.8,0.71,complex,3,cdk2,edge_1h1s_1oiy
1210,131.73,0.42,0.34,-0.18,complex,3,cdk2,edge_1oiu_26
1211,-1.33,0.12,0.11,-0.04,complex,3,cdk2,edge_26_1h1q
1212,-0.9,0.11,0.14,0.23,complex,3,cdk2,edge_17_1h1q
1213,37.84,0.27,0.22,-0.2,complex,3,cdk2,edge_1oiy_1oi9
1214,66.82,0.16,0.34,0.61,complex,3,cdk2,edge_29_26
1215,158.83,0.4,0.46,0.19,complex,3,cdk2,edge_1h1s_26
1216,108.98,0.23,0.41,0.57,complex,3,cdk2,edge_28_26
1217,-15.99,0.07,0.1,0.21,complex,3,cdk2,edge_17_21
1218,88.86,0.2,0.34,0.32,complex,3,cdk2,edge_28_31
1220,-12.11,0.1,0.12,0.17,complex,3,cdk2,edge_1h1r_21
1221,63.34,0.18,0.16,-0.17,complex,3,cdk2,edge_30_26
1222,-162.85,0.45,0.62,0.46,complex,3,cdk2,edge_1oiy_32
1223,-2.81,0.08,0.09,-0.01,complex,3,cdk2,edge_17_22
1224,-14.9,0.22,0.2,0.02,complex,3,cdk2,edge_26_1oi9
1225,-27.7,0.27,0.25,-0.16,complex,3,cdk2,edge_1oiy_29
1226,8.7,0.12,0.21,0.47,complex,3,cdk2,edge_1oiy_31
1227,-178.7,0.36,0.29,-0.23,complex,3,cdk2,edge_31_32
1228,12.74,0.19,0.17,-0.12,complex,3,cdk2,edge_1oi9_20
1229,1.97,0.1,0.11,0.07,complex,3,cdk2,edge_20_1h1q
